alarm_id,incident_id,timestamp,device_id,alarm_type,severity,alarm_text,vendor,technology,acknowledged,cleared
ALM001844,INC0272,2026-03-01 09:21:35,DEV0043,device_unreachable,major,Device is not reachable by network management system,Cisco,4G,False,True
ALM001845,INC0272,2026-03-01 09:28:44,DEV0043,power_alarm,critical,Power supply issue detected at site,Cisco,4G,True,True
ALM001846,INC0272,2026-03-01 09:30:01,DEV0044,device_unreachable,critical,Device is not reachable by network management system,Nokia,5G,False,True
ALM001847,INC0273,2026-03-01 15:35:22,DEV0116,service_degraded,major,Service quality degradation detected,Nokia,4G,False,True
ALM001848,INC0273,2026-03-01 15:25:10,DEV0117,device_unreachable,critical,Device is not reachable by network management system,Nokia,Fiber,True,False
ALM001849,INC0273,2026-03-01 15:29:14,DEV0118,service_degraded,major,Service quality degradation detected,Huawei,4G,False,True
ALM001850,INC0273,2026-03-01 15:31:14,DEV0120,link_down,critical,Link down detected on uplink interface,Cisco,5G,False,True
ALM001851,INC0273,2026-03-01 15:34:53,DEV0119,device_unreachable,major,Device is not reachable by network management system,Huawei,Microwave,True,False
ALM001852,INC0274,2026-03-01 12:57:38,DEV0023,latency_high,major,Latency threshold exceeded,Juniper,IP_MPLS,False,False
ALM001853,INC0274,2026-03-01 12:52:28,DEV0020,latency_high,major,Latency threshold exceeded,Nokia,5G,False,False
ALM001854,INC0274,2026-03-01 12:48:31,DEV0021,cpu_high,minor,CPU utilization exceeded threshold,Huawei,IP_MPLS,True,True
ALM001855,INC0274,2026-03-01 12:55:06,DEV0024,packet_loss,major,Packet loss threshold exceeded,Huawei,Fiber,True,False
ALM001856,INC0275,2026-03-01 11:06:32,DEV0033,service_degraded,major,Service quality degradation detected,Huawei,Fiber,True,False
ALM001857,INC0275,2026-03-01 10:54:55,DEV0036,service_degraded,critical,Service quality degradation detected,Nokia,IP_MPLS,True,True
ALM001858,INC0275,2026-03-01 10:52:40,DEV0033,device_unreachable,major,Device is not reachable by network management system,Huawei,Fiber,True,False
ALM001859,INC0275,2026-03-01 11:06:54,DEV0033,device_unreachable,major,Device is not reachable by network management system,Huawei,Fiber,True,True
ALM001860,INC0275,2026-03-01 10:52:01,DEV0033,device_unreachable,critical,Device is not reachable by network management system,Huawei,Fiber,False,False
ALM001861,INC0275,2026-03-01 11:04:02,DEV0036,service_degraded,critical,Service quality degradation detected,Nokia,IP_MPLS,False,True
ALM001862,INC0275,2026-03-01 10:57:32,DEV0033,packet_loss,major,Packet loss threshold exceeded,Huawei,Fiber,True,True
ALM001863,INC0275,2026-03-01 11:04:28,DEV0033,service_degraded,critical,Service quality degradation detected,Huawei,Fiber,False,True
ALM001864,INC0275,2026-03-01 11:01:10,DEV0033,service_degraded,critical,Service quality degradation detected,Huawei,Fiber,True,False
ALM001865,INC0275,2026-03-01 11:05:56,DEV0036,service_degraded,critical,Service quality degradation detected,Nokia,IP_MPLS,False,True
ALM001866,INC0276,2026-03-01 16:16:55,DEV0105,cpu_high,critical,CPU utilization exceeded threshold,Huawei,Fiber,False,True
ALM001867,INC0276,2026-03-01 16:19:27,DEV0106,memory_high,critical,Memory utilization exceeded threshold,Huawei,IP_MPLS,False,False
ALM001868,INC0276,2026-03-01 16:08:35,DEV0105,link_down,major,Link down detected on uplink interface,Huawei,Fiber,False,True
ALM001869,INC0276,2026-03-01 16:20:55,DEV0106,memory_high,critical,Memory utilization exceeded threshold,Huawei,IP_MPLS,True,True
ALM001870,INC0276,2026-03-01 16:18:03,DEV0105,memory_high,critical,Memory utilization exceeded threshold,Huawei,Fiber,False,True
ALM001871,INC0276,2026-03-01 16:10:01,DEV0106,cpu_high,critical,CPU utilization exceeded threshold,Huawei,IP_MPLS,False,True
ALM001872,INC0277,2026-03-01 02:49:16,DEV0054,device_unreachable,critical,Device is not reachable by network management system,Cisco,IP_MPLS,True,False
ALM001873,INC0277,2026-03-01 02:54:21,DEV0053,packet_loss,critical,Packet loss threshold exceeded,Juniper,Fiber,True,True
ALM001874,INC0277,2026-03-01 02:48:33,DEV0054,link_down,major,Link down detected on uplink interface,Cisco,IP_MPLS,True,True
ALM001875,INC0277,2026-03-01 02:44:15,DEV0054,link_down,critical,Link down detected on uplink interface,Cisco,IP_MPLS,True,True
ALM001876,INC0277,2026-03-01 02:52:42,DEV0054,service_degraded,critical,Service quality degradation detected,Cisco,IP_MPLS,True,True
ALM001877,INC0277,2026-03-01 02:56:33,DEV0054,link_down,major,Link down detected on uplink interface,Cisco,IP_MPLS,True,True
ALM001878,INC0278,2026-03-01 20:59:55,DEV0043,packet_loss,minor,Packet loss threshold exceeded,Cisco,4G,True,False
ALM001879,INC0278,2026-03-01 20:48:38,DEV0045,memory_high,minor,Memory utilization exceeded threshold,Juniper,Fiber,True,True
ALM001880,INC0278,2026-03-01 20:56:42,DEV0043,latency_high,minor,Latency threshold exceeded,Cisco,4G,True,True
ALM001881,INC0278,2026-03-01 20:55:17,DEV0043,service_degraded,major,Service quality degradation detected,Cisco,4G,False,True
ALM001882,INC0278,2026-03-01 20:48:25,DEV0045,latency_high,minor,Latency threshold exceeded,Juniper,Fiber,True,True
ALM001883,INC0279,2026-03-01 01:43:34,DEV0048,device_unreachable,major,Device is not reachable by network management system,Cisco,Fiber,True,False
ALM001884,INC0279,2026-03-01 01:52:00,DEV0045,service_degraded,critical,Service quality degradation detected,Juniper,Fiber,False,True
ALM001885,INC0279,2026-03-01 01:38:52,DEV0045,packet_loss,critical,Packet loss threshold exceeded,Juniper,Fiber,True,True
ALM001886,INC0279,2026-03-01 01:38:18,DEV0047,service_degraded,major,Service quality degradation detected,Ericsson,IP_MPLS,False,True
ALM001887,INC0279,2026-03-01 01:37:44,DEV0048,service_degraded,critical,Service quality degradation detected,Cisco,Fiber,True,True
ALM001888,INC0279,2026-03-01 01:47:14,DEV0048,packet_loss,major,Packet loss threshold exceeded,Cisco,Fiber,True,False
ALM001889,INC0280,2026-03-01 20:27:56,DEV0075,latency_high,minor,Latency threshold exceeded,Ericsson,Fiber,True,False
ALM001890,INC0280,2026-03-01 20:26:31,DEV0075,packet_loss,minor,Packet loss threshold exceeded,Ericsson,Fiber,True,True
ALM001891,INC0280,2026-03-01 20:27:27,DEV0074,service_degraded,major,Service quality degradation detected,Juniper,IP_MPLS,True,False
ALM001892,INC0280,2026-03-01 20:35:54,DEV0075,packet_loss,minor,Packet loss threshold exceeded,Ericsson,Fiber,True,True
ALM001893,INC0280,2026-03-01 20:24:28,DEV0075,packet_loss,minor,Packet loss threshold exceeded,Ericsson,Fiber,True,False
ALM001894,INC0281,2026-03-01 05:00:01,DEV0003,device_unreachable,major,Device is not reachable by network management system,Nokia,Fiber,False,False
ALM001895,INC0281,2026-03-01 05:05:50,DEV0006,link_down,major,Link down detected on uplink interface,Nokia,4G,False,False
ALM001896,INC0281,2026-03-01 05:00:32,DEV0002,device_unreachable,critical,Device is not reachable by network management system,Cisco,5G,False,False
ALM001897,INC0281,2026-03-01 05:00:33,DEV0001,link_down,critical,Link down detected on uplink interface,Nokia,IP_MPLS,True,False
ALM001898,INC0281,2026-03-01 04:58:00,DEV0003,device_unreachable,critical,Device is not reachable by network management system,Nokia,Fiber,False,True
ALM001899,INC0281,2026-03-01 05:00:11,DEV0006,device_unreachable,critical,Device is not reachable by network management system,Nokia,4G,False,True
ALM001900,INC0282,2026-03-01 19:34:09,DEV0055,power_alarm,major,Power supply issue detected at site,Cisco,4G,True,False
ALM001901,INC0282,2026-03-01 19:42:15,DEV0057,link_down,critical,Link down detected on uplink interface,Juniper,IP_MPLS,False,True
ALM001902,INC0282,2026-03-01 19:28:57,DEV0059,device_unreachable,critical,Device is not reachable by network management system,Cisco,5G,True,True
ALM001903,INC0282,2026-03-01 19:40:30,DEV0056,device_unreachable,major,Device is not reachable by network management system,Cisco,IP_MPLS,True,False
ALM001904,INC0282,2026-03-01 19:39:58,DEV0058,service_degraded,critical,Service quality degradation detected,Nokia,IP_MPLS,True,True
ALM001905,INC0283,2026-03-01 17:59:30,DEV0074,device_unreachable,critical,Device is not reachable by network management system,Juniper,IP_MPLS,False,True
ALM001906,INC0283,2026-03-01 17:58:18,DEV0078,link_down,critical,Link down detected on uplink interface,Huawei,Fiber,True,False
ALM001907,INC0283,2026-03-01 18:05:01,DEV0078,device_unreachable,critical,Device is not reachable by network management system,Huawei,Fiber,True,False
ALM001908,INC0283,2026-03-01 18:09:19,DEV0076,packet_loss,major,Packet loss threshold exceeded,Juniper,Fiber,False,False
ALM001909,INC0283,2026-03-01 17:58:53,DEV0073,link_down,major,Link down detected on uplink interface,Juniper,IP_MPLS,True,True
ALM001910,INC0283,2026-03-01 18:05:35,DEV0074,link_down,critical,Link down detected on uplink interface,Juniper,IP_MPLS,True,True
ALM001911,INC0283,2026-03-01 18:08:36,DEV0078,packet_loss,major,Packet loss threshold exceeded,Huawei,Fiber,False,False
ALM001912,INC0283,2026-03-01 18:04:13,DEV0078,service_degraded,critical,Service quality degradation detected,Huawei,Fiber,True,False
ALM001913,INC0283,2026-03-01 17:59:08,DEV0076,link_down,major,Link down detected on uplink interface,Juniper,Fiber,True,False
ALM001914,INC0284,2026-03-01 01:32:08,DEV0082,service_degraded,minor,Service quality degradation detected,Juniper,IP_MPLS,True,False
ALM001915,INC0284,2026-03-01 01:40:08,DEV0082,packet_loss,minor,Packet loss threshold exceeded,Juniper,IP_MPLS,False,False
ALM001916,INC0284,2026-03-01 01:42:42,DEV0084,service_degraded,major,Service quality degradation detected,Huawei,IP_MPLS,False,False
ALM001917,INC0284,2026-03-01 01:30:51,DEV0082,service_degraded,minor,Service quality degradation detected,Juniper,IP_MPLS,True,True
ALM001918,INC0285,2026-03-01 12:15:05,DEV0080,service_degraded,critical,Service quality degradation detected,Huawei,Fiber,False,True
ALM001919,INC0285,2026-03-01 12:14:36,DEV0084,link_down,critical,Link down detected on uplink interface,Huawei,IP_MPLS,True,False
ALM001920,INC0285,2026-03-01 12:21:53,DEV0084,device_unreachable,critical,Device is not reachable by network management system,Huawei,IP_MPLS,True,True
ALM001921,INC0285,2026-03-01 12:20:43,DEV0080,service_degraded,critical,Service quality degradation detected,Huawei,Fiber,True,False
ALM001922,INC0285,2026-03-01 12:16:22,DEV0084,link_down,critical,Link down detected on uplink interface,Huawei,IP_MPLS,True,False
ALM001923,INC0285,2026-03-01 12:23:49,DEV0084,link_down,major,Link down detected on uplink interface,Huawei,IP_MPLS,False,False
ALM001924,INC0285,2026-03-01 12:23:49,DEV0080,device_unreachable,major,Device is not reachable by network management system,Huawei,Fiber,False,False
ALM001925,INC0285,2026-03-01 12:16:39,DEV0084,device_unreachable,critical,Device is not reachable by network management system,Huawei,IP_MPLS,False,True
ALM001926,INC0286,2026-03-01 21:36:01,DEV0081,cpu_high,major,CPU utilization exceeded threshold,Ericsson,4G,False,False
ALM001927,INC0286,2026-03-01 21:30:57,DEV0083,latency_high,major,Latency threshold exceeded,Juniper,IP_MPLS,True,True
ALM001928,INC0286,2026-03-01 21:36:40,DEV0079,packet_loss,major,Packet loss threshold exceeded,Cisco,4G,True,True
ALM001929,INC0286,2026-03-01 21:39:07,DEV0082,cpu_high,major,CPU utilization exceeded threshold,Juniper,IP_MPLS,True,False
ALM001930,INC0286,2026-03-01 21:31:47,DEV0079,packet_loss,major,Packet loss threshold exceeded,Cisco,4G,False,False
ALM001931,INC0286,2026-03-01 21:26:40,DEV0081,latency_high,minor,Latency threshold exceeded,Ericsson,4G,False,True
ALM001932,INC0286,2026-03-01 21:28:36,DEV0083,cpu_high,major,CPU utilization exceeded threshold,Juniper,IP_MPLS,False,True
ALM001933,INC0286,2026-03-01 21:39:04,DEV0079,service_degraded,major,Service quality degradation detected,Cisco,4G,False,True
ALM001934,INC0287,2026-03-01 22:01:21,DEV0045,device_unreachable,major,Device is not reachable by network management system,Juniper,Fiber,True,False
ALM001935,INC0287,2026-03-01 22:00:46,DEV0045,link_down,critical,Link down detected on uplink interface,Juniper,Fiber,False,False
ALM001936,INC0287,2026-03-01 21:59:03,DEV0045,device_unreachable,critical,Device is not reachable by network management system,Juniper,Fiber,False,False
ALM001937,INC0287,2026-03-01 22:09:01,DEV0045,memory_high,major,Memory utilization exceeded threshold,Juniper,Fiber,False,True
ALM001938,INC0287,2026-03-01 21:56:40,DEV0045,device_unreachable,major,Device is not reachable by network management system,Juniper,Fiber,False,False
ALM001939,INC0287,2026-03-01 22:10:37,DEV0045,memory_high,major,Memory utilization exceeded threshold,Juniper,Fiber,True,False
ALM001940,INC0287,2026-03-01 22:02:22,DEV0045,cpu_high,major,CPU utilization exceeded threshold,Juniper,Fiber,True,False
ALM001941,INC0288,2026-03-01 06:27:58,DEV0077,packet_loss,minor,Packet loss threshold exceeded,Nokia,Microwave,True,True
ALM001942,INC0288,2026-03-01 06:15:38,DEV0073,cpu_high,major,CPU utilization exceeded threshold,Juniper,IP_MPLS,True,False
ALM001943,INC0288,2026-03-01 06:22:43,DEV0075,packet_loss,major,Packet loss threshold exceeded,Ericsson,Fiber,False,True
ALM001944,INC0288,2026-03-01 06:27:55,DEV0073,cpu_high,minor,CPU utilization exceeded threshold,Juniper,IP_MPLS,False,True
ALM001945,INC0288,2026-03-01 06:20:59,DEV0077,memory_high,minor,Memory utilization exceeded threshold,Nokia,Microwave,False,True
ALM001946,INC0288,2026-03-01 06:25:29,DEV0073,service_degraded,major,Service quality degradation detected,Juniper,IP_MPLS,True,False
ALM001947,INC0288,2026-03-01 06:19:51,DEV0075,packet_loss,major,Packet loss threshold exceeded,Ericsson,Fiber,False,True
ALM001948,INC0288,2026-03-01 06:23:18,DEV0073,memory_high,minor,Memory utilization exceeded threshold,Juniper,IP_MPLS,False,True
ALM001949,INC0289,2026-03-01 01:33:45,DEV0081,link_down,critical,Link down detected on uplink interface,Ericsson,4G,False,True
ALM001950,INC0289,2026-03-01 01:31:29,DEV0082,device_unreachable,major,Device is not reachable by network management system,Juniper,IP_MPLS,True,False
ALM001951,INC0289,2026-03-01 01:30:03,DEV0082,power_alarm,major,Power supply issue detected at site,Juniper,IP_MPLS,False,False
ALM001952,INC0289,2026-03-01 01:29:55,DEV0079,link_down,critical,Link down detected on uplink interface,Cisco,4G,True,True
ALM001953,INC0289,2026-03-01 01:33:18,DEV0079,link_down,major,Link down detected on uplink interface,Cisco,4G,True,True
ALM001954,INC0289,2026-03-01 01:33:40,DEV0081,device_unreachable,critical,Device is not reachable by network management system,Ericsson,4G,False,True
ALM001955,INC0289,2026-03-01 01:43:52,DEV0082,service_degraded,major,Service quality degradation detected,Juniper,IP_MPLS,False,True
ALM001956,INC0289,2026-03-01 01:43:10,DEV0082,service_degraded,critical,Service quality degradation detected,Juniper,IP_MPLS,True,True
ALM001957,INC0289,2026-03-01 01:41:51,DEV0079,link_down,major,Link down detected on uplink interface,Cisco,4G,False,True
ALM001958,INC0289,2026-03-01 01:36:09,DEV0079,device_unreachable,major,Device is not reachable by network management system,Cisco,4G,False,False
ALM001959,INC0290,2026-03-01 17:41:03,DEV0038,link_down,major,Link down detected on uplink interface,Nokia,5G,False,True
ALM001960,INC0290,2026-03-01 17:47:20,DEV0041,link_down,critical,Link down detected on uplink interface,Ericsson,Fiber,True,False
ALM001961,INC0290,2026-03-01 17:37:34,DEV0038,cpu_high,critical,CPU utilization exceeded threshold,Nokia,5G,False,True
ALM001962,INC0290,2026-03-01 17:36:56,DEV0038,memory_high,major,Memory utilization exceeded threshold,Nokia,5G,False,False
ALM001963,INC0290,2026-03-01 17:49:12,DEV0041,device_unreachable,major,Device is not reachable by network management system,Ericsson,Fiber,True,False
ALM001964,INC0290,2026-03-01 17:38:43,DEV0038,device_unreachable,critical,Device is not reachable by network management system,Nokia,5G,True,False
ALM001965,INC0290,2026-03-01 17:38:41,DEV0038,link_down,major,Link down detected on uplink interface,Nokia,5G,False,True
ALM001966,INC0290,2026-03-01 17:41:19,DEV0041,link_down,critical,Link down detected on uplink interface,Ericsson,Fiber,False,True
ALM001967,INC0291,2026-03-01 22:15:56,DEV0084,service_degraded,critical,Service quality degradation detected,Huawei,IP_MPLS,False,False
ALM001968,INC0291,2026-03-01 22:10:00,DEV0084,packet_loss,major,Packet loss threshold exceeded,Huawei,IP_MPLS,False,False
ALM001969,INC0291,2026-03-01 22:07:00,DEV0084,service_degraded,critical,Service quality degradation detected,Huawei,IP_MPLS,False,False
ALM001970,INC0291,2026-03-01 22:13:26,DEV0084,service_degraded,critical,Service quality degradation detected,Huawei,IP_MPLS,True,False
ALM001971,INC0291,2026-03-01 22:18:25,DEV0084,packet_loss,major,Packet loss threshold exceeded,Huawei,IP_MPLS,False,False
ALM001972,INC0291,2026-03-01 22:17:45,DEV0084,link_down,critical,Link down detected on uplink interface,Huawei,IP_MPLS,True,True
ALM001973,INC0291,2026-03-01 22:05:46,DEV0084,link_down,major,Link down detected on uplink interface,Huawei,IP_MPLS,False,True
ALM001974,INC0291,2026-03-01 22:15:23,DEV0084,packet_loss,critical,Packet loss threshold exceeded,Huawei,IP_MPLS,False,False
ALM001975,INC0292,2026-03-01 11:28:24,DEV0112,cpu_high,minor,CPU utilization exceeded threshold,Nokia,5G,False,True
ALM001976,INC0292,2026-03-01 11:21:07,DEV0114,cpu_high,minor,CPU utilization exceeded threshold,Cisco,IP_MPLS,False,False
ALM001977,INC0292,2026-03-01 11:19:07,DEV0114,packet_loss,minor,Packet loss threshold exceeded,Cisco,IP_MPLS,False,True
ALM001978,INC0292,2026-03-01 11:23:34,DEV0112,latency_high,minor,Latency threshold exceeded,Nokia,5G,False,False
ALM001979,INC0292,2026-03-01 11:19:04,DEV0112,packet_loss,major,Packet loss threshold exceeded,Nokia,5G,False,True
ALM001980,INC0293,2026-03-01 13:24:29,DEV0013,config_mismatch,major,Configuration mismatch detected against expected baseline,Ericsson,Fiber,False,False
ALM001981,INC0293,2026-03-01 13:20:45,DEV0015,latency_high,major,Latency threshold exceeded,Huawei,5G,False,True
